 3, 0.005
 5, 0.262
 33, 0.038
 1, 0.004
 10, 0.007
 29, 0.013
 6, 0.006
 27, 0.024
 19, 0.056
 29, 0.015
 19, 0.069
 15, 0.007
 31, 0.117
 30, 0.012
 10, 0.003
 16, 0.031
 1, 0.016
 10, 0.13
 22, 0.012
 3, 0.001
 29, 0.009
 44, 0.052
 44, 0.016
 16, 0.027
 7, 0.008
 5, 0.007
 7, 0.002
 3, 0.003
 82, 0.068
 22, 0.015
 92, 0.061
 5, 0.004
 91, 0.041
 84, 0.043
 12, 0.009
 19, 0.006
 3, 0.001
 5, 0.041
 5, 0.002
 99, 0.151
 9, 0.254
 8, 0.002
 99, 0.118
